"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Image loaded:
RuleName: -
UtcTime: 2026-06-22 05:32:27.104
ProcessGuid: {2b85bada-c8ea-6a38-e205-000000000b00}
ProcessId: 9380
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\OpenConsole.exe
ImageLoaded: C:\Windows\System32\urlmon.dll
FileVersion: 11.00.26100.8521 (WinBuild.160101.0800)
Description: OLE32 Extensions for Win32
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: UrlMon.dll
Hashes: SHA1=C372D49FBB4B3781425947DD8FAA78F1D371AD0F,MD5=A2E38840529D69EB410B14E0FE5B1E3A,SHA256=789750C7ED748155C0AD2CCDEB33BA231F5E3183901E88E042B39FE1E9C5E958,IMPHASH=CC6BE0BF5B54B1D4708DF5B8900604F7
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10276","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:27 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: -
UtcTime: 2026-06-22 05:32:27.037
ProcessGuid: {2b85bada-c8e9-6a38-de05-000000000b00}
ProcessId: 5352
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\OpenConsole.exe
ImageLoaded: C:\Windows\System32\urlmon.dll
FileVersion: 11.00.26100.8521 (WinBuild.160101.0800)
Description: OLE32 Extensions for Win32
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: UrlMon.dll
Hashes: SHA1=C372D49FBB4B3781425947DD8FAA78F1D371AD0F,MD5=A2E38840529D69EB410B14E0FE5B1E3A,SHA256=789750C7ED748155C0AD2CCDEB33BA231F5E3183901E88E042B39FE1E9C5E958,IMPHASH=CC6BE0BF5B54B1D4708DF5B8900604F7
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10275","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:27 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2026-06-22 05:32:27.020
ProcessGuid: {2b85bada-c8ea-6a38-e105-000000000b00}
ProcessId: 4964
Image: C:\Windows\System32\conhost.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\PackagedCom\OpenConsoleProxy.dll
FileVersion: 1.24.2605.12001
Description: OpenConsoleProxy.dll
Product: Windows Terminal
Company: Microsoft Corporation
OriginalFileName: OpenConsoleProxy.dll
Hashes: SHA1=F1AD73D56FF3D3B26EC4C9831FB75342736273BD,MD5=974AB63E001A97D2CA1E2FD5FFE1B6F3,SHA256=CC5DA226695FA72DE79E8D4FC8CA84F70D17155B414560C4CCD166A7170194B3,IMPHASH=96B53B94A1D0289023C3472ECDBD4D53
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10274","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:27 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2026-06-22 05:32:27.017
ProcessGuid: {2b85bada-c8ea-6a38-e205-000000000b00}
ProcessId: 9380
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\OpenConsole.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\PackagedCom\OpenConsoleProxy.dll
FileVersion: 1.24.2605.12001
Description: OpenConsoleProxy.dll
Product: Windows Terminal
Company: Microsoft Corporation
OriginalFileName: OpenConsoleProxy.dll
Hashes: SHA1=F1AD73D56FF3D3B26EC4C9831FB75342736273BD,MD5=974AB63E001A97D2CA1E2FD5FFE1B6F3,SHA256=CC5DA226695FA72DE79E8D4FC8CA84F70D17155B414560C4CCD166A7170194B3,IMPHASH=96B53B94A1D0289023C3472ECDBD4D53
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10273","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:27 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:26.827
ProcessGuid: {2b85bada-fa82-6a37-0d00-000000000b00}
ProcessId: 624
Image: C:\WINDOWS\system32\svchost.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\Microsoft.WindowsTerminal_8wekyb3d8bbwe
Details: Binary Data
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","10272","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2026-06-22 05:32:26.791
ProcessGuid: {2b85bada-c8e9-6a38-dd05-000000000b00}
ProcessId: 1284
Image: C:\Windows\System32\conhost.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\PackagedCom\OpenConsoleProxy.dll
FileVersion: 1.24.2605.12001
Description: OpenConsoleProxy.dll
Product: Windows Terminal
Company: Microsoft Corporation
OriginalFileName: OpenConsoleProxy.dll
Hashes: SHA1=F1AD73D56FF3D3B26EC4C9831FB75342736273BD,MD5=974AB63E001A97D2CA1E2FD5FFE1B6F3,SHA256=CC5DA226695FA72DE79E8D4FC8CA84F70D17155B414560C4CCD166A7170194B3,IMPHASH=96B53B94A1D0289023C3472ECDBD4D53
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10271","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2026-06-22 05:32:26.791
ProcessGuid: {2b85bada-c8e9-6a38-de05-000000000b00}
ProcessId: 5352
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\OpenConsole.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe\PackagedCom\OpenConsoleProxy.dll
FileVersion: 1.24.2605.12001
Description: OpenConsoleProxy.dll
Product: Windows Terminal
Company: Microsoft Corporation
OriginalFileName: OpenConsoleProxy.dll
Hashes: SHA1=F1AD73D56FF3D3B26EC4C9831FB75342736273BD,MD5=974AB63E001A97D2CA1E2FD5FFE1B6F3,SHA256=CC5DA226695FA72DE79E8D4FC8CA84F70D17155B414560C4CCD166A7170194B3,IMPHASH=96B53B94A1D0289023C3472ECDBD4D53
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: WINDOWS11\vboxuser","7","3",,"4","7","0","-9223372036854775808","10270","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4328","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:26.471
ProcessGuid: {2b85bada-c8ea-6a38-e005-000000000b00}
ProcessId: 6204
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\\Device\HarddiskVolume4\Windows\System32\conhost.exe
Details: Binary Data
User: WINDOWS11\vboxuser","13","2",,"4","13","0","-9223372036854775808","10269","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: technique_id=T1204,technique_name=User Execution
UtcTime: 2026-06-22 05:32:26.429
ProcessGuid: {2b85bada-c8ea-6a38-e005-000000000b00}
ProcessId: 6204
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\vboxuser
LogonGuid: {2b85bada-fa92-6a37-f7f9-060000000000}
LogonId: 0x6F9F7
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=EB42621654E02FAF2DE940442B6DEB1A77864E5B,MD5=A97E6573B97B44C96122BFA543A82EA1,SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {2b85bada-fa97-6a37-8100-000000000b00}
ParentProcessId: 5948
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE
ParentUser: WINDOWS11\vboxuser","1","5",,"4","1","0","-9223372036854775808","10268","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:26.409
ProcessGuid: {2b85bada-fa97-6a37-8100-000000000b00}
ProcessId: 5948
Image: C:\WINDOWS\Explorer.EXE
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\\Device\HarddiskVolume4\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: WINDOWS11\vboxuser","13","2",,"4","13","0","-9223372036854775808","10267","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:26 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:25.903
ProcessGuid: {2b85bada-fa82-6a37-0d00-000000000b00}
ProcessId: 624
Image: C:\WINDOWS\system32\svchost.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\Microsoft.WindowsTerminal_8wekyb3d8bbwe
Details: Binary Data
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","10266","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:25 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:25.665
ProcessGuid: {2b85bada-c8e9-6a38-dc05-000000000b00}
ProcessId: 5644
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\\Device\HarddiskVolume4\Windows\System32\conhost.exe
Details: Binary Data
User: WINDOWS11\vboxuser","13","2",,"4","13","0","-9223372036854775808","10265","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:25 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: technique_id=T1204,technique_name=User Execution
UtcTime: 2026-06-22 05:32:25.164
ProcessGuid: {2b85bada-c8e9-6a38-dc05-000000000b00}
ProcessId: 5644
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\vboxuser
LogonGuid: {2b85bada-fa92-6a37-f7f9-060000000000}
LogonId: 0x6F9F7
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=EB42621654E02FAF2DE940442B6DEB1A77864E5B,MD5=A97E6573B97B44C96122BFA543A82EA1,SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {2b85bada-fa97-6a37-8100-000000000b00}
ParentProcessId: 5948
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE
ParentUser: WINDOWS11\vboxuser","1","5",,"4","1","0","-9223372036854775808","10264","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:25 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2026-06-22 05:32:25.168
ProcessGuid: {2b85bada-fa97-6a37-8100-000000000b00}
ProcessId: 5948
Image: C:\WINDOWS\Explorer.EXE
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3931421473-148499878-826545620-1000\\Device\HarddiskVolume4\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: WINDOWS11\vboxuser","13","2",,"4","13","0","-9223372036854775808","10263","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:25 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2026-06-22 05:32:24.849
ProcessGuid: {2b85bada-c8e8-6a38-db05-000000000b00}
ProcessId: 10220
Image: C:\WINDOWS\system32\svchost.exe
TargetFilename: C:\Windows\Logs\waasmedic\waasmedic.20260622_053224_842.etl
CreationUtcTime: 2026-06-22 05:32:24.842
User: NT AUTHORITY\SYSTEM","11","2",,"4","11","0","-9223372036854775808","10262","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4316","Windows11","S-1-5-18","6/22/2026 1:32:24 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:30:10.431
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: true
SourceIp: ff02:0:0:0:0:0:0:fb
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:14c2:bf95:16c:b063
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10261","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:30:15 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:30:08.381
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 224.0.0.251
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.5.175
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10260","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:30:13 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:30:07.358
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: true
SourceIp: ff02:0:0:0:0:0:0:fb
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:14c2:bf95:16c:b063
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10259","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:30:12 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:30:07.358
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 224.0.0.251
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.5.175
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10258","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:30:12 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:27:34.362
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 224.0.0.251
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.5.159
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10257","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:27:33 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: technique_id=T1571,technique_name=Non-Standard Port
UtcTime: 2026-06-22 05:26:41.221
ProcessGuid: {2b85bada-fa84-6a37-3000-000000000b00}
ProcessId: 2308
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: false
SourceIsIpv6: false
SourceIp: 224.0.0.251
SourceHostname: -
SourcePort: 5353
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.5.153
DestinationHostname: -
DestinationPort: 5353
DestinationPortName: -","3","5",,"4","3","0","-9223372036854775808","10256","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3832","4324","Windows11","S-1-5-18","6/22/2026 1:26:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Image loaded (rule: ImageLoad)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
